Adverse.events,Death.1,Death.2,Death.3,Death.4,GP.1,GP.2,GP.3,GP.4,Hospital.1,Hospital.2,Hospital.3,Hospital.4,Infected.1,Infected.2,Infected.3,Infected.4,Mild.Compl.1,Mild.Compl.2,Mild.Compl.3,Mild.Compl.4,Pneumonia.1,Pneumonia.2,Pneumonia.3,Pneumonia.4,Repeat.GP.1,Repeat.GP.2,Repeat.GP.3,Repeat.GP.4,Trt.1,Trt.2,Trt.3,Trt.4,Trt.5,Trt.6,Trt.7,Trt.8,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,delta,deviance,eta,gamma.1,gamma.2,lambda,n.1,n.2,n.3,n.4,omega.1,omega.2,omega.3,omega.4,omega.5,omega.6,omega.7,phi,pi.1,pi.2,pi.3,pi.4,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,rho.1,rho.2,xi
8647,1,1,0,0,1348,757,0,161,1,1,0,0,3657,2169,0,466,572,304,0,61,18,9,0,4,554,295,0,57,550,456,297,247,0,0,69,45,0.036300689,0.346247253,0.397700549,0.013483994,0.000386004,0.000655612,0.212908251,5,-0.293256456,0.899888578,0.418093321,0.816962444,3.439212316,1.00E+05,0,59772,40228,3.697497163,0,0,11.38203654,4.733172566,21.09490072,0.690894263,0.403226229,0.036300689,0.036300689,0.011796093,0.011796093,22.26366777,3280.23417,10.27576782,6.305260856,62.36195711,3.216112296,1.412465766,0.794222912,0,0.675044941,0.945603706
3365,4,2,0,0,1772,1015,0,244,0,1,0,0,7131,4122,0,844,713,423,0,105,24,12,0,2,689,411,0,103,739,573,438,342,0,0,98,89,0.071500042,0.249176789,0.392763258,0.012590436,0.000482159,0.001196766,0.080015536,6,1.882454713,0.905946922,0.418112225,0.804523516,3.178506415,1.00E+05,0,57846,42154,5.619184407,0,0,5.093398377,7.081301669,14.19117495,0.726886221,0.422282889,0.071500042,0.071500042,0.019191172,0.019191172,21.47933292,3071.750061,5.551117666,6.862326642,26.9229176,6.060374405,1.362420881,0.909920218,0,0.731592162,0.957589455
1435,1,1,0,0,1767,1131,0,181,0,1,0,0,7208,4887,0,748,687,465,0,72,16,13,0,0,671,452,0,72,736,556,489,379,0,0,79,59,0.072067718,0.244083626,0.39594435,0.010730505,0.000372243,0.000572037,0.042587604,6,-0.207305063,0.903535045,0.419069075,0.808475501,1.393484676,1.00E+05,0,66696,33304,4.622018182,0,0,3.889909621,5.413404279,19.46535995,0.398368989,0.335471452,0.072067718,0.072067718,0.021449346,0.021449346,18.70391265,2597.371741,6.650580636,9.529754602,63.05608751,2.484146329,2.254392024,0.877392107,0,0.70237234,0.949461447
1923,0,1,0,0,1463,1047,0,130,1,0,0,0,7554,5189,0,771,599,437,0,56,29,14,0,3,570,423,0,53,625,499,425,370,0,0,44,45,0.075427131,0.198161632,0.404342567,0.017417877,0.000308823,0.000524332,0.060874649,8,-0.228050381,0.903869264,0.42167118,0.813708639,2.60168601,1.00E+05,0,68604,31396,4.127087328,0,0,7.522412034,7.139536545,12.42924675,0.537725702,0.312339438,0.075427131,0.075427131,0.023705727,0.023705727,23.30322164,2349.132691,5.238471458,7.23439644,38.93664816,3.821537211,1.061581577,0.961835928,0,0.685713532,0.941075348
5230,0,1,0,0,3984,2286,0,600,2,0,0,1,8202,4714,0,1253,1637,924,0,243,48,28,0,7,1589,896,0,236,1649,1347,941,752,0,0,248,204,0.081533115,0.485334707,0.395758807,0.012936767,0.000378897,0.000596634,0.120535933,4,-0.735427218,0.8978682,0.421242943,0.813137184,2.315093027,1.00E+05,0,57298,42702,3.32753521,0,0,5.99207607,6.252300843,21.58726342,0.72591055,0.427937014,0.081533115,0.081533115,0.030147634,0.030147634,20.8957186,2805.765537,5.929813606,10.62276393,82.00653535,3.078084192,2.116774126,0.722392013,0,0.630240625,0.954002524
2533,5,4,0,0,1886,1236,0,174,0,2,0,0,4347,2900,0,385,767,511,0,68,19,16,0,2,748,495,0,66,790,625,519,427,0,0,76,58,0.043073667,0.426410274,0.39393766,0.010413769,0.000399747,0.001410338,0.079057942,7,0.456988257,0.909091349,0.421704969,0.817710756,2.121796868,1.00E+05,0,68005,31995,4.736045901,0,0,6.445780021,6.723979234,14.05641209,0.723489732,0.321887227,0.043073667,0.043073667,0.012422892,0.012422892,29.68087657,3325.588175,7.186724642,10.97342451,39.64123128,5.215370634,1.805477351,0.941901087,0,0.711589638,0.945818614
7957,2,0,0,1,1943,794,0,302,1,0,0,0,6836,2878,0,1085,765,339,0,125,24,12,0,7,741,327,0,118,802,629,333,270,0,0,141,103,0.069265387,0.281809855,0.391891149,0.01872976,0.000453533,0.000689483,0.137071976,4,-0.646439299,0.906550825,0.422116193,0.815138902,2.611953035,1.00E+05,0,42100,57900,4.217437733,0,0,8.574131976,8.070138712,13.39638181,0.545827674,0.579608283,0.069265387,0.069265387,0.017951296,0.017951296,20.43946102,3028.213317,9.051079493,9.796046544,43.6715216,4.039665601,2.413139874,0.698432686,0,0.740833102,0.9517701
4403,1,0,0,0,763,448,0,161,0,1,0,0,6641,3578,0,1136,300,175,0,63,10,3,0,2,290,172,0,61,324,248,193,141,0,0,86,52,0.066378561,0.120943073,0.38989314,0.01044162,0.000408018,0.000538514,0.092814619,9,-0.86155401,0.899937355,0.418946718,0.82098524,3.514832548,1.00E+05,0,52621,47379,2.903191193,0,0,6.84304119,5.689318173,17.61532102,0.477756941,0.472439031,0.066378561,0.066378561,0.02421289,0.02421289,20.53204534,3127.472399,8.188649018,9.654068046,32.79288899,4.824422126,1.091689582,0.611582434,0,0.635230275,0.958105102
8487,1,0,0,0,3118,1547,0,537,1,0,0,0,6759,3446,0,1174,1302,627,0,220,55,28,0,6,1247,599,0,214,1294,1061,627,507,0,0,234,180,0.06762953,0.453759823,0.392380721,0.017858742,0.000323495,0.000547054,0.174281707,8,-0.602057289,0.898980903,0.418668134,0.812476614,3.11545256,1.00E+05,0,51337,48663,4.225253222,0,0,4.982710026,5.518175341,12.53800109,0.715555511,0.485957304,0.06762953,0.06762953,0.024001384,0.024001384,24.26471903,2288.540946,5.654971374,8.964658079,60.33544173,2.700280444,1.122212796,0.61296308,0,0.645104979,0.953614039
2471,0,0,0,0,902,462,0,116,0,0,0,0,3873,2086,0,592,392,191,0,46,12,7,0,1,380,184,0,45,387,316,204,145,0,0,51,42,0.03970455,0.219046625,0.40091893,0.014305972,0.000243933,0.001062757,0.049373414,6,0.223742524,0.903544246,0.41762982,0.812268458,2.959227333,1.00E+05,0,51381,48619,2.999769496,0,0,5.871440115,4.851443999,13.67550709,0.512031957,0.490281424,0.03970455,0.03970455,0.012061248,0.012061248,21.46745169,2814.916072,5.7156449,9.163253228,58.35683689,4.899348672,1.629531358,0.867951134,0,0.696225044,0.95345566
1674,0,0,0,0,1366,1022,0,78,2,0,0,0,7153,5523,0,391,569,416,0,28,7,12,0,0,562,404,0,28,564,461,435,340,0,0,32,24,0.070455109,0.186206355,0.397687972,0.007194603,0.00048394,0.000619352,0.076373519,6,1.302895383,0.894254747,0.419921944,0.80698642,1.905579545,1.00E+05,0,78078,21922,4.881735242,0,0,5.694887232,4.173457603,15.31941386,0.324068181,0.21985735,0.070455109,0.070455109,0.018427503,0.018427503,18.3990627,2020.597783,6.659907289,12.11390634,25.2935018,2.688618038,1.065921525,0.587513776,0,0.738450445,0.947816263
6757,3,2,0,2,3301,1927,0,425,3,0,0,1,10601,6091,0,1349,1355,773,0,162,31,19,0,3,1324,754,0,159,1383,1081,797,637,0,0,177,127,0.104630796,0.31277411,0.401139677,0.008197172,0.000520585,0.00094614,0.157970794,6,-0.194183086,0.898576416,0.420649102,0.80505471,4.379772437,1.00E+05,0,56674,43326,3.94075655,0,0,7.389775112,5.635102948,12.89178882,0.457165559,0.433784247,0.104630796,0.104630796,0.030727414,0.030727414,22.84843586,2258.150165,4.489421223,10.90027465,30.65105051,4.289513853,1.442424342,0.947705821,0,0.706325335,0.95373196
4887,2,2,0,0,2999,1860,0,431,0,0,0,0,9786,6091,0,1432,1285,787,0,178,43,22,0,10,1242,765,0,168,1252,1027,804,641,0,0,175,141,0.09922691,0.305723789,0.405736667,0.014720705,0.000461812,0.000390157,0.127495357,8,-0.867510915,0.892511554,0.420064815,0.812081184,1.442329111,1.00E+05,0,61487,38513,6.585792079,0,0,6.320020623,4.876018022,13.50949425,0.713489627,0.384895466,0.09922691,0.09922691,0.035953858,0.035953858,14.76784976,2768.936198,6.192336068,16.87437801,39.61665251,5.481405465,1.628863544,0.635620645,0,0.637660208,0.942516717
4155,1,1,0,0,2543,1279,0,385,0,0,0,0,6756,3406,0,1074,1129,521,0,178,24,13,0,2,1105,508,0,176,1040,925,546,426,0,0,162,135,0.068060667,0.38027276,0.409615932,0.009580439,0.00029375,0.000966698,0.085897519,9,0.951684953,0.897298682,0.42199907,0.810382622,2.647368829,1.00E+05,0,51260,48740,4.121441527,0,0,6.569422213,8.777557165,16.26320861,0.529302599,0.484710371,0.068060667,0.068060667,0.021625831,0.021625831,16.46745834,3133.573571,9.745046977,6.551225325,64.82108025,4.163225838,1.780467543,0.848872168,0,0.682256551,0.939922619
5441,1,1,0,0,3261,1261,0,583,1,0,0,0,8842,3490,0,1600,1297,522,0,229,39,15,0,4,1258,507,0,225,1350,1051,533,420,0,0,245,176,0.089134194,0.3620943,0.395559111,0.011213561,0.000259361,0.00062061,0.086682584,12,-0.352699067,0.903236273,0.418642245,0.815525974,3.567033043,1.00E+05,0,39517,60483,5.689201616,0,0,7.660177832,6.872170584,22.79662219,0.357086492,0.606370022,0.089134194,0.089134194,0.027172317,0.027172317,23.05355562,2898.905947,7.044822964,7.051100179,30.85783853,5.459050927,1.536197041,0.681894516,0,0.695152718,0.949827985
6926,3,1,0,0,2480,1348,0,262,1,0,0,0,5855,3194,0,705,1030,577,0,106,41,18,0,1,989,559,0,105,1058,840,576,469,0,0,108,91,0.058062398,0.42458689,0.392241156,0.013738337,0.000234968,0.00060072,0.149117896,5,-0.240437138,0.89749503,0.420422824,0.824768773,3.686333282,1.00E+05,0,54319,45681,2.876173909,0,0,5.678593037,5.235666244,11.20014007,0.495488501,0.455223695,0.058062398,0.058062398,0.01636991,0.01636991,21.96974254,2889.097662,7.695159271,10.19611973,60.46904588,3.516581821,1.80022755,1.047024553,0,0.718063488,0.948531354
8547,0,0,0,0,1469,729,0,278,3,1,0,0,4515,2137,0,870,566,296,0,117,16,10,0,4,550,286,0,113,589,455,312,238,0,0,121,93,0.045720143,0.328803406,0.390787258,0.013563131,0.00045981,0.000584782,0.160966764,8,-2.176385003,0.897991328,0.419981677,0.807480833,2.307113441,1.00E+05,0,46117,53883,5.482016871,0,0,7.257592319,5.170932194,13.36425739,0.900882347,0.541920694,0.045720143,0.045720143,0.015864976,0.015864976,26.4408016,3587.279206,7.47254588,9.110700841,65.8282011,2.621527879,1.720519814,0.763374105,0,0.652998114,0.950803216
7176,1,0,0,0,1639,884,0,250,1,0,0,0,5511,3016,0,832,693,364,0,98,27,12,0,3,666,352,0,95,694,582,349,287,0,0,109,74,0.055028752,0.295861296,0.409720381,0.020580582,0.000447497,0.000818133,0.161674506,5,-0.662717656,0.896363417,0.421074147,0.813839085,6.529581267,1.00E+05,0,55146,44854,5.217251003,0,0,5.224424167,4.584928662,12.73482408,0.672783503,0.450761544,0.055028752,0.055028752,0.018404973,0.018404973,14.44671137,1948.320549,10.85356355,7.691256778,50.28917981,3.043258786,1.512420032,0.671222257,0,0.665538968,0.94435765
1194,3,0,0,1,1371,834,0,191,0,0,0,0,5398,3143,0,707,583,369,0,94,12,14,0,2,571,355,0,92,565,492,332,292,0,0,84,80,0.053664275,0.261807042,0.404601738,0.012223203,0.000692437,0.000868092,0.028860778,5,-0.655692201,0.903474754,0.421563864,0.818085846,2.272953169,1.00E+05,0,58770,41230,4.568756252,0,0,8.086465695,6.510081221,19.28168011,0.52795689,0.412782966,0.053664275,0.053664275,0.016745628,0.016745628,20.79197371,4521.842401,8.218216285,14.5001737,62.81178096,3.408502135,1.983036722,0.863019714,0,0.687955765,0.952137255
2333,2,2,0,0,2948,1891,0,332,1,0,0,0,8123,5152,0,978,1191,777,0,135,47,28,0,4,1144,749,0,131,1200,939,788,609,0,0,151,112,0.081870558,0.366561045,0.391353578,0.015630992,0.00026047,0.000708242,0.06337302,4,-0.305094069,0.898574977,0.421186401,0.801739491,1.928382634,1.00E+05,0,62533,37467,3.662867711,0,0,8.040620906,4.889279997,15.59957558,0.534957604,0.373767891,0.081870558,0.081870558,0.025757478,0.025757478,18.08181632,3301.204209,7.334594086,12.58227561,53.5271975,4.5363875,1.283295635,1.063396459,0,0.68538778,0.949659448
4923,0,0,0,1,1335,565,0,166,0,0,0,0,5144,2167,0,701,510,231,0,71,8,5,0,0,502,226,0,71,540,417,250,190,0,0,68,55,0.052202283,0.252167257,0.394458171,0.008234723,0.000382026,0.000610912,0.08322209,8,-0.114412592,0.904116925,0.420320215,0.803262855,5.440299227,1.00E+05,0,40514,59486,4.190786887,0,0,5.968119487,5.418131336,19.11824304,0.370280018,0.596341751,0.052202283,0.052202283,0.011692008,0.011692008,24.67384586,2437.792884,6.392647296,11.73345041,53.21591431,4.429706836,2.698140201,0.613225393,0,0.77602497,0.951709707
6367,0,0,0,0,964,442,0,137,0,0,0,0,5881,2664,0,838,371,179,0,48,12,4,0,0,359,175,0,48,417,308,199,155,0,0,58,35,0.058800299,0.16675608,0.396272857,0.009813916,0.000446205,0.000632245,0.116837777,4,-0.917313137,0.902248735,0.419970828,0.816712649,3.069175159,1.00E+05,0,45721,54279,3.242965708,0,0,5.179437715,8.427672955,19.86032297,0.543531544,0.540547436,0.058800299,0.058800299,0.014800184,0.014800184,29.68026941,2392.41281,7.903039413,9.787290586,50.82482182,5.107728995,1.278543016,1.353653572,0,0.748297479,0.951192034
2935,0,0,0,0,870,400,0,159,0,0,0,0,3957,1828,0,710,351,169,0,65,12,4,0,0,339,165,0,65,367,289,146,140,0,0,74,48,0.038888541,0.216919611,0.402283625,0.014098355,0.000434929,0.000656755,0.058800777,7,0.173416915,0.897343481,0.417209134,0.812343678,3.112491041,1.00E+05,0,49170,50830,5.42259944,0,0,7.660590538,6.678906011,11.1233684,0.410170425,0.510092948,0.038888541,0.038888541,0.014021177,0.014021177,14.82501603,3522.189898,5.652038438,9.181074838,38.94197391,2.468036704,1.788061356,0.665666995,0,0.639452216,0.947930308
3234,1,0,0,0,3058,1815,0,360,0,1,0,0,7480,4585,0,926,1262,797,0,154,29,17,0,4,1233,780,0,150,1302,1024,768,650,0,0,156,120,0.075195493,0.406928591,0.414980122,0.00974957,0.000230562,0.00065743,0.084911098,8,-0.037085648,0.907073501,0.422816392,0.813568177,3.678130613,1.00E+05,0,61424,38576,4.288514096,0,0,5.874812335,5.627650284,12.96364016,0.638305106,0.38371683,0.075195493,0.075195493,0.024085446,0.024085446,25.69262103,2128.186205,7.894020024,12.50682809,51.24570475,4.293651666,1.149661608,0.716647504,0,0.679695623,0.951956177
3569,1,1,0,0,2657,1229,0,417,1,0,0,1,9559,4580,0,1603,1149,528,0,187,33,15,0,10,1116,513,0,177,1087,941,522,426,0,0,190,149,0.096424623,0.273901941,0.411950634,0.012901746,0.000331996,0.000646447,0.068097066,12,0.123002469,0.903092782,0.418729413,0.815355039,2.677430446,1.00E+05,0,47398,52602,3.370801681,0,0,9.831088642,8.108547579,18.72392162,0.477664508,0.525953533,0.096424623,0.096424623,0.030017751,0.030017751,19.87898114,4193.295907,7.15872394,8.851493462,45.33775656,2.952288322,1.652633618,0.756452875,0,0.688692061,0.949140632
2384,1,0,0,1,1738,1048,0,246,1,0,0,0,7018,4179,0,973,728,440,0,100,27,16,0,2,701,424,0,98,740,579,469,368,0,0,97,82,0.070725908,0.24769512,0.413039082,0.016710284,0.00023164,0.000478465,0.059557579,3,-1.11794043,0.896390395,0.419622509,0.811314977,3.933578018,1.00E+05,0,59073,40927,2.366201284,0,0,8.646150246,5.874249629,15.08485637,0.766414889,0.409021403,0.070725908,0.070725908,0.023782127,0.023782127,18.28887473,2556.158438,6.322121329,8.160251062,63.26403944,3.556734926,1.276358376,1.026985029,0,0.66374236,0.945595344
5593,1,1,0,0,972,449,0,151,1,0,0,0,5261,2277,0,747,383,186,0,52,9,2,0,2,374,184,0,50,404,306,170,143,0,0,66,42,0.05280763,0.191546109,0.397919207,0.012854075,0.000517268,0.001065687,0.100242035,4,0.121116051,0.904363271,0.421615685,0.805284848,2.705632537,1.00E+05,0,44983,55017,4.626155432,0,0,4.099815895,5.900360991,15.89026364,0.740347013,0.548865158,0.05280763,0.05280763,0.013265243,0.013265243,17.59409624,2776.346922,5.847459497,8.669191294,37.31023338,4.725527822,1.744386659,1.00376654,0,0.748800644,0.939728674
4370,0,1,0,0,1317,794,0,152,3,0,0,0,5144,3149,0,585,535,335,0,48,21,10,0,2,514,325,0,46,566,434,337,280,0,0,63,44,0.051439412,0.252654997,0.397480389,0.01396009,0.000276304,0.000724851,0.118153928,7,1.143335923,0.90500524,0.420308111,0.819123933,2.191186671,1.00E+05,0,62853,37147,3.231054663,0,0,4.043372297,5.150810106,18.67427535,0.328852903,0.370916464,0.051439412,0.051439412,0.016346372,0.016346372,15.6519909,2377.719565,9.895677489,6.225641516,46.20220951,3.384734407,1.351310914,1.321964945,0,0.682220867,0.947974365
2429,0,0,0,0,1252,886,0,147,0,0,0,1,8042,5518,0,908,495,380,0,72,17,11,0,3,478,369,0,69,529,391,389,328,0,0,62,55,0.080288692,0.158309998,0.391216111,0.013526597,0.000354911,0.000647877,0.076440011,5,-0.422120816,0.902725336,0.417432403,0.813955136,3.172437652,1.00E+05,0,68027,31973,5.171834177,0,0,5.456375977,5.887226521,15.457773,0.521812778,0.320682668,0.080288692,0.080288692,0.029351192,0.029351192,24.95701487,2504.031694,6.876875454,8.733730327,39.38823698,5.602649085,1.390187182,1.147069276,0,0.634429317,0.949909803
5144,1,0,0,0,716,491,0,92,0,0,0,0,6029,4195,0,754,308,178,0,37,9,2,0,2,299,176,0,35,316,242,229,150,0,0,41,31,0.060944553,0.120847802,0.410466177,0.014110793,0.000319481,0.000554865,0.155179093,8,-0.216769324,0.900215663,0.419734535,0.819904456,1.795905145,1.00E+05,0,67226,32774,7.548020813,0,0,5.05390666,5.524924639,17.97572076,0.924646577,0.327535415,0.060944553,0.060944553,0.021981058,0.021981058,24.02510921,2676.457112,8.743298394,11.59807665,48.54463975,4.39968093,1.920518679,0.81333512,0,0.63932695,0.948396725
2604,2,0,0,0,2743,1284,0,359,0,1,0,0,6514,3190,0,928,1139,524,0,160,32,11,0,5,1107,513,0,155,1143,938,566,431,0,0,158,128,0.065955622,0.406841501,0.401391188,0.013789105,0.00029609,0.000438366,0.049998987,7,-2.647574914,0.900513256,0.419969293,0.815194716,1.727188283,1.00E+05,0,48235,51765,4.827695488,0,0,7.000958436,7.321200231,15.37837901,0.581148815,0.517222625,0.065955622,0.065955622,0.018645558,0.018645558,15.04613834,1914.812108,6.278315011,9.400814053,33.03487661,2.707522518,1.220386693,0.752292901,0,0.717301464,0.949789764
5348,2,1,0,0,1135,528,0,229,0,0,0,1,5630,2588,0,1043,479,221,0,88,17,9,0,1,462,212,0,87,485,384,229,188,0,0,90,63,0.057636593,0.202134918,0.39689466,0.014414794,0.000270067,0.00101395,0.095834809,5,0.277862438,0.897117687,0.422420397,0.816042268,4.945792134,1.00E+05,0,44878,55122,5.880607787,0,0,7.724889297,3.964527508,15.16858187,0.963869948,0.54948503,0.057636593,0.057636593,0.019536208,0.019536208,24.95986174,2833.687516,5.687855517,10.63988891,33.01736375,4.030565857,1.464285249,0.693164506,0,0.661045064,0.949150171
11388,1,0,0,0,2183,1196,0,328,1,1,0,0,6493,3672,0,909,891,504,0,144,24,15,0,4,867,489,0,140,940,706,506,413,0,0,140,127,0.064854579,0.33111879,0.398934526,0.013510508,0.000419698,0.000732543,0.259499606,4,-0.585600998,0.894141256,0.420195305,0.817147801,3.022693706,1.00E+05,0,56196,43804,5.552262871,0,0,5.408256206,9.89334576,14.80019901,0.727988497,0.437132649,0.064854579,0.064854579,0.021061679,0.021061679,15.77980832,2851.484911,8.123807817,9.946590064,36.64499198,5.479268492,1.604322354,1.07231693,0,0.675247622,0.95159422
7886,0,1,0,0,1786,1072,0,234,0,0,0,0,4977,2955,0,638,713,455,0,96,15,16,0,1,698,439,0,95,800,593,467,377,0,0,100,82,0.049999902,0.371954089,0.402152709,0.009314116,0.000375706,0.000745722,0.190640535,10,-1.350935214,0.896253045,0.42045979,0.815731554,2.282494848,1.00E+05,0,59334,40666,4.669631991,0,0,3.796098782,5.442470289,12.98882775,0.397970051,0.407123045,0.049999902,0.049999902,0.01535398,0.01535398,19.16192867,2606.398875,9.130357126,8.948784654,40.90116374,4.068011463,1.466653919,0.916213399,0,0.692919789,0.942262525
4828,1,0,0,0,628,327,0,120,0,0,0,0,3797,2021,0,629,255,147,0,58,6,8,0,2,249,139,0,56,262,201,139,106,0,0,58,49,0.038351786,0.166692531,0.397104885,0.011211165,0.000368105,0.000667605,0.102360222,4,1.056002114,0.906652998,0.418080515,0.814433808,2.662723379,1.00E+05,0,53382,46618,7.207309785,0,0,8.748333963,5.275022973,16.03710589,0.407201228,0.463611786,0.038351786,0.038351786,0.013530002,0.013530002,23.81087683,3535.340127,6.870945338,12.22527599,25.88478967,2.255704986,1.67400869,0.433446427,0,0.647213251,0.950483702
2751,1,1,0,0,2040,965,0,323,1,3,0,0,7172,3578,0,1219,866,379,0,134,28,16,0,4,838,363,0,130,848,689,389,297,0,0,131,118,0.072480184,0.280353101,0.394858957,0.012501691,0.00042706,0.000525911,0.053642734,5,-0.028841426,0.894072319,0.417124647,0.804937145,1.234068689,1.00E+05,0,49729,50271,4.263512828,0,0,6.740455502,5.24340099,11.51949986,0.345250841,0.503412763,0.072480184,0.072480184,0.02449869,0.02449869,14.34021449,1941.930198,4.64560695,9.685809057,50.87532079,4.91452213,1.815804422,0.714881853,0,0.661994643,0.943025903
2928,2,0,0,0,1599,695,0,252,0,0,0,0,5471,2280,0,911,711,297,0,113,11,4,0,1,700,293,0,112,627,577,278,231,0,0,104,94,0.054873418,0.300885126,0.420915869,0.010985123,0.000601314,0.000623204,0.050118195,5,-0.399345088,0.899837733,0.420615034,0.809581395,2.572479598,1.00E+05,0,42008,57992,2.293103386,0,0,6.763596871,5.921031642,14.00951945,0.390619578,0.579628985,0.054873418,0.054873418,0.015482752,0.015482752,22.18348659,1682.199073,6.693643638,7.76126047,42.87460012,3.208026293,1.707316146,0.538327781,0,0.717846046,0.947379437
5062,1,0,0,0,3526,2229,0,313,3,3,0,0,8015,4909,0,710,1393,940,0,127,30,18,0,7,1363,922,0,120,1441,1137,941,769,0,0,133,105,0.079822216,0.441944966,0.396096251,0.0105599,0.000397021,0.000648434,0.1286666,4,0.240961753,0.896552784,0.421432612,0.81373528,2.248878596,1.00E+05,0,60367,39633,2.021703032,0,0,6.287532568,3.911877625,10.41723263,0.581538057,0.396565827,0.079822216,0.079822216,0.018057188,0.018057188,16.78610967,2597.851567,11.21011134,6.666047438,44.33864667,4.348005395,1.627553492,0.449772543,0,0.773782433,0.943932301
4041,0,1,0,0,1017,536,0,171,0,0,0,0,7137,3764,0,1104,443,220,0,59,7,8,0,0,436,212,0,59,423,359,239,179,0,0,75,49,0.071664667,0.143775967,0.399863456,0.009881796,0.000531107,0.000629861,0.08526685,10,-1.024102067,0.902110788,0.419691352,0.808341078,8.030943394,1.00E+05,0,54272,45728,4.399842029,0,0,5.653558113,3.687174432,13.17484571,0.775390483,0.455201017,0.071664667,0.071664667,0.023742798,0.023742798,17.72397683,2961.953806,10.1806798,5.863515332,31.74860242,3.075219501,1.509403902,0.770443648,0,0.668695904,0.947996937
8462,3,0,0,0,3797,1926,0,687,0,0,0,0,9012,4639,0,1600,1520,784,0,268,48,23,0,8,1472,761,0,260,1607,1234,768,653,0,0,262,203,0.090096597,0.418484784,0.389076974,0.012787879,0.000295187,0.000436157,0.177352683,6,0.795329081,0.900519961,0.419137172,0.817726326,3.498783652,1.00E+05,0,51775,48225,5.011332965,0,0,6.000854364,7.398691086,18.16252101,0.3814405,0.483028614,0.090096597,0.090096597,0.033861755,0.033861755,22.12368179,2042.514173,6.153014008,6.710003099,29.89083362,5.299133821,1.516042986,0.540057186,0,0.62416166,0.9486544
